Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio
CMU-2.svs	2f77b2bc-53a2-43ac-9788-3a126b409d0c	Cell			Annotation (ROI)	Polygon	8800.7	7885.7	30.75	28.5443	0.4743	12.6991	3.6457	0.9677	218.5397	27536	18.0996	248	159	89	141.381	17814	25.788	203	82	121	173.5238	21864	17.1005	210	121	89	216	57.9359	0.8087	23.2993	11.5479	0.8773	185.1732	40.1554	254	33	112.0797	32.8277	209	17	153.254	25.3466	211	60	179.4919	40.1226	254	33	107.0905	31.2666	209	17	149.8027	24.9108	211	60	0.1376
CMU-2.svs	a45f5529-30f9-4c6e-af0f-b420ca5a103c	Cell			Annotation (ROI)	Polygon	8652.3	7883.8	11.5	16.1211	0.5561	6.7406	2.3521	0.938	227.9038	11851	18.2039	255	197	58	171.3077	8908	36.0824	236	110	126	198.0192	10297	25.5416	249	144	105	119	42.3564	0.8335	15.7402	10.179	0.7375	192.9059	29.5929	255	106	118.4184	33.6332	236	53	158.5648	26.1913	249	97	188.6338	27.8382	251	106	111.9624	27.0061	190	53	153.7488	21.8614	220	97	0.1009
CMU-2.svs	7b142970-a13c-4ab4-ac5f-63220cefca8d	Cell			Annotation (ROI)	Polygon	8619.6	7884.7	16.25	15.8368	0.8142	5.9123	3.6959	0.6894	228.6714	16007	15.4551	255	188	67	184.7571	12933	24.615	242	142	100	205.8143	14407	15.7851	243	175	68	56.25	29.6783	0.8025	11.2519	5.8926	0.803	168.4236	55.8	255	49	117.5633	55.4329	242	38	156.0655	41.8391	243	90	141.8994	45.5265	250	49	87.9811	35.8973	220	38	134.1635	28.9484	237	90	0.2859
CMU-2.svs	23a25f57-b4d8-4547-981e-f254dba510e5	Cell			Annotation (ROI)	Polygon	8708.3	7886.7	23.75	21.6398	0.6373	9.1595	3.7447	0.9232	240.102	23530	10.5562	255	215	40	167.3265	16398	32.3938	229	97	132	193.7959	18992	26.3247	242	132	110	59.5	31.0394	0.7761	11.3015	6.9907	0.7615	209.9426	29.4119	255	144	122.4713	47.4341	229	46	158.1393	39.3617	242	98	189.6986	18.6486	243	144	92.363	28.2154	174	46	134.2055	26.3977	210	98	0.3912
CMU-2.svs	3dc3a180-9025-4ff1-b354-c5633498a427	Cell			Annotation (ROI)	Polygon	8451.2	7886.7	31.25	29.455	0.4526	11.4355	4.1751	0.954	217.1395	28011	13.6317	248	187	61	137.5349	17742	24.3474	225	92	133	173.2636	22351	18.6068	229	140	89	119	44.1774	0.7662	18.0072	9.6342	0.8313	200.2495	20.3238	248	112	124.6646	26.6592	225	65	163.327	22.3405	229	108	193.9885	18.7804	243	112	119.8937	25.9201	187	65	159.6437	22.5083	211	108	0.2556
CMU-2.svs	13a70b10-8745-4a18-96fb-07aebd991f09	Cell			Annotation (ROI)	Polygon	8532	7886.2	9.75	14.2602	0.6025	6.0693	2.395	0.9263	222.7391	10246	21.0981	254	171	83	158.0652	7271	27.6272	207	95	112	187.6522	8632	19.9089	219	138	81	102.25	39.9133	0.8066	15.1001	8.9702	0.82	165.3696	48.8152	254	54	98.7319	43.6585	227	34	142.1522	34.3677	245	90	158.1984	46.5072	254	54	91.3152	39.4331	227	34	136.4647	31.4429	245	90	0.0984
CMU-2.svs	0c15ff42-32d5-4aeb-a006-e1006052a64b	Cell			Annotation (ROI)	Polygon	8395.3	7891.7	33	34.6723	0.345	15.4976	3.8104	0.9747	210.5809	28639	38.2626	255	91	164	175.0147	23802	52.7774	255	42	213	198.4265	26986	35.9822	255	107	148	158.75	54.458	0.6727	22.9475	11.152	0.8864	132.9703	57.0364	255	24	92.825	56.3191	255	8	138.7906	42.3078	255	46	112.0278	40.8869	241	24	70.6468	31.0251	169	8	122.6984	26.5588	202	46	0.2102
CMU-2.svs	361cfeaf-5469-47aa-a1d1-294b18068561	Cell			Annotation (ROI)	Polygon	8666	7889	23.25	23.5931	0.5249	9.6244	3.5667	0.9561	237.2424	23487	14.7545	255	200	55	213.8687	21173	34.3914	255	129	126	225.4444	22319	25.3676	255	150	105	85	37.0314	0.7789	14.1393	8.4748	0.8243	201.8203	32.9864	255	108	147.2406	51.7761	255	53	178.5913	39.4285	255	104	187.565	27.0121	248	108	120.4268	27.8415	210	53	159.7358	26.1028	234	104	0.276
CMU-2.svs	ade091da-65b2-43df-bbc6-31e0cd7d10e2	Cell			Annotation (ROI)	Polygon	8435.1	7887.6	14.5	16.3369	0.6827	5.5944	4.0189	0.7526	227.9219	14587	16.9418	255	187	68	203.7188	13038	29.8299	249	129	120	219.4844	14047	19.3185	249	174	75	60	30.2049	0.8264	10.6222	8.255	0.5979	181.4344	44.6229	255	28	132.9467	51.3345	249	17	170.5123	36.9174	249	66	164.9055	39.4298	228	28	107.7833	28.9259	172	17	153.1	23.5896	201	66	0.2427
CMU-2.svs	b012bcfe-4375-4970-b995-b225c05b808d	Cell			Annotation (ROI)	Polygon	8474.3	7887.9	27.25	30.0642	0.3789	10.9932	5.8177	0.9037	239.8174	27579	14.7277	255	165	90	207.2609	23835	36.5552	253	124	129	222.7739	25619	24.0033	255	162	93	96	43.9113	0.6256	18.0839	8.8987	0.8848	203.7949	29.6855	255	135	135.5103	56.4981	253	55	169.1744	43.0121	255	91	188.7309	19.7096	238	135	105.5055	30.1909	203	55	146.76	26.0149	205	91	0.2807
CMU-2.svs	0112519e-1a9f-49c1-86df-01be91272796	Cell			Annotation (ROI)	Polygon	8485.4	7889.4	12.5	18.0102	0.4843	7.3309	3.0337	0.94	228.4138	13248	12.6547	254	205	49	182.8276	10604	23.7081	237	141	96	207.2414	12020	17.1027	246	173	73	101.75	37.6991	0.8997	13.0784	10.7736	0.5139	200.3146	19.6938	254	134	135.4683	30.186	237	63	172.3244	23.2793	246	120	195.6847	16.5517	243	134	127.6648	23.2119	227	63	166.571	18.69	230	120	0.1331
CMU-2.svs	968ba7ad-5d3c-4837-962c-31ca2ec51a56	Cell			Annotation (ROI)	Polygon	8608.4	7886.3	20.5	23.7494	0.4567	10.1825	3.4416	0.9653	222.253	18447	24.8443	255	147	108	157.2289	13050	33.7365	222	88	134	188.3976	15637	23.6694	238	140	98	77	38.2451	0.6615	16.3647	6.8035	0.9117	195.875	29.8897	255	118	123.4391	34.2107	222	64	162.8942	24.8315	238	118	186.3144	25.5251	245	118	111.1921	24.916	181	64	153.6507	17.804	206	118	0.2622
CMU-2.svs	2b12ce36-eff4-48a4-b2a1-300dc8fea85e	Cell			Annotation (ROI)	Polygon	8426.6	7888.7	24.5	22.7535	0.5947	8.7834	4.6411	0.9034	221.2745	22570	29.2525	253	121	132	196.3039	20023	40.9309	253	95	158	215.098	21940	27.1054	255	144	111	116.75	42.7449	0.803	16.4468	10.1909	0.7506	139.6688	68.8906	253	25	98.9231	65.1275	253	2	140.2863	51.865	255	52	116.9262	58.7854	238	25	71.7842	39.6829	166	2	119.4372	35.1922	200	52	0.212
CMU-2.svs	029b097d-d20c-4a0a-aed4-feae204fe614	Cell			Annotation (ROI)	Polygon	8408.2	7888.5	12.25	15.1589	0.6699	5.9343	2.9393	0.8997	238.1132	12620	14.1512	255	203	52	203.3019	10775	26.5015	249	134	115	221.0189	11714	17.138	247	178	69	77	32.6684	0.9067	11.7253	8.947	0.5884	194.571	32.1075	255	115	123.1968	52.0755	251	33	159.3613	42.4837	250	86	185.5914	27.0218	255	115	106.677	39.0919	251	33	146.6459	34.1979	250	86	0.1652
CMU-2.svs	ba9cfb56-e13b-4473-a0b9-d3eb4ac9b004	Cell			Annotation (ROI)	Polygon	8464.7	7890.4	28	26.8982	0.4863	10.1531	4.907	0.9151	229.1624	26812	17.166	255	171	84	166.2137	19447	35.0197	253	95	158	194.1709	22718	24.9452	252	148	104	120	42.7941	0.8234	15.2944	11.3137	0.5326	180.4564	52.522	255	44	110.3921	46.3035	253	26	151.195	35.8358	252	88	164.8438	50.4421	245	44	92.4986	33.4618	189	26	137.4192	26.7344	214	88	0.237
CMU-2.svs	e06ff97b-31f8-439f-974b-ae67693a2e6a	Cell			Annotation (ROI)	Polygon	8743	7889.9	15.75	15.5607	0.8174	5.7461	4.2448	0.6971	217.1343	14548	19.184	250	161	89	169.9552	11387	28.995	230	107	123	196.0149	13133	17.965	239	152	87	82	36.4315	0.7764	14.8085	7.7822	0.8575	174.1747	48.9926	250	47	115.3042	45.6327	230	25	155.8795	34.3059	239	78	163.3132	48.2766	242	47	101.4868	38.0919	203	25	145.7321	29.7105	206	78	0.1908
CMU-2.svs	2c8e35a1-f0a0-4db1-9d21-374471ffb936	Cell			Annotation (ROI)	Polygon	8594	7889.2	12.75	16.6899	0.5752	7.0798	2.7909	0.9475	226.8246	12929	23.6742	255	144	111	181.4561	10343	36.1298	250	89	161	207.386	11821	28.6461	250	139	111	80.75	38.3516	0.6899	14.2336	7.8136	0.8689	190.4308	34.8001	255	90	128.2554	37.785	250	55	166.4215	28.7212	250	91	182.6903	31.7669	251	90	116.9403	26.944	201	55	157.709	19.8611	209	91	0.1648
CMU-2.svs	2c40f3ba-4834-4002-9005-16136d49ff1b	Cell			Annotation (ROI)	Polygon	8602.7	7891.5	26	27.729	0.4249	11.2109	4.5593	0.9387	223.3241	24119	18.7944	255	181	74	154.4907	16685	31.3242	231	105	126	185.1759	19999	19.6753	232	152	80	107.5	43.3625	0.7184	16.6423	10.2468	0.8062	193.0849	34.7211	255	62	108.4106	36.796	231	46	148.2959	29.0432	232	100	183.1281	32.965	249	62	93.2378	23.406	184	46	136.1524	19.9573	195	100	0.2407
CMU-2.svs	19cccab5-0c67-42b6-aab1-05345494118f	Cell			Annotation (ROI)	Polygon	8816.7	7889.3	19.25	21.9527	0.502	9.6259	2.7257	0.9688	229.439	18814	24.1078	255	161	94	193.4512	15863	47.5172	255	85	170	209.5122	17180	33.6834	255	124	131	162	51.0476	0.7812	20.0212	9.9216	0.8732	181.9001	32.0936	255	30	114.9032	47.1407	255	13	153.1167	39.4195	255	60	175.0492	26.8801	254	30	103.5835	34.67	228	13	144.9895	33.0319	235	60	0.1202
CMU-2.svs	e5053235-4cd5-4e9f-9293-636454839b3c	Cell			Annotation (ROI)	Polygon	8624.1	7890.3	18.5	17.7947	0.7342	7.2219	3.3298	0.8848	225.7632	17158	14.7791	255	188	67	141.5	10754	24.891	225	95	130	176.8421	13440	21.3573	238	137	101	74.75	32.2498	0.9032	11.3131	8.4853	0.5615	177.4356	44.7626	255	69	105.165	34.2634	225	44	147.1947	27.3613	238	101	161.2555	39.4544	234	69	93	27.7588	172	44	137.2687	21.3186	197	101	0.2355
CMU-2.svs	d417f541-97d2-48f6-a701-2a6ce2002e85	Cell			Annotation (ROI)	Polygon	8441.5	7890.7	11.75	16.094	0.5701	6.1206	3.3819	0.7831	218.3654	11355	16.8022	250	169	81	145.4615	7564	25.3814	217	101	116	182	9464	16.8895	222	146	76	45.75	28.286	0.7186	11.0179	7.5323	0.6916	199.234	21.9423	250	152	129.8511	21.8571	217	88	168.0851	16.2909	222	135	191.9191	19.1149	237	152	123.8824	16.9889	168	88	162.7647	12.5203	194	135	0.253
CMU-2.svs	df805e71-bf69-4a26-95b7-d09f09dc0c8b	Cell			Annotation (ROI)	Polygon	8658	7889.9	9.75	12.5506	0.7778	4.3437	3.1954	0.7636	234.7442	10094	17.07	255	196	59	206.1628	8865	36.4358	255	125	130	222.6279	9573	22.8609	254	166	88	54.25	30.4225	0.7366	10.3433	8.3306	0.5588	200.0588	34.3158	255	119	138.6154	51.9391	255	55	173.3665	37.7688	255	99	191.6798	32.119	255	119	122.2978	40.7652	252	55	161.4663	30.2831	255	99	0.1736
CMU-2.svs	32f5c2e3-3b1e-46fd-9980-f4b39bcf4eca	Cell			Annotation (ROI)	Polygon	8698.5	7893.3	27.5	29.5697	0.3952	13.0171	3.6544	0.9772	225.8929	25300	12.9409	251	194	57	136.2411	15259	17.2074	180	94	86	170.7321	19122	12.6291	202	136	66	116.75	41.4629	0.8534	14.649	10.6914	0.6683	203.3611	18.5752	251	147	105.3867	23.4088	180	67	146.3739	20.3193	202	109	196.2725	13.8192	233	147	95.6798	15.2786	155	67	138.7107	15.722	181	109	0.2324
CMU-2.svs	0e487518-747d-4218-9754-8f93e0cf4da0	Cell			Annotation (ROI)	Polygon	8719.6	7891.3	34.5	32.8143	0.4026	14.0288	5.0506	0.9384	217.1111	31264	19.0763	253	161	92	151.3819	21799	28.739	235	101	134	182.9097	26339	20.5882	237	149	88	195.25	57.0403	0.7541	22.4507	12.6667	0.7981	186.1576	32.2805	255	35	106.69	36.1603	244	16	147.6099	30.2213	252	78	179.2255	30.5232	255	35	96.6812	29.4711	244	16	139.7045	26.109	252	78	0.1772
CMU-2.svs	b72ba870-7f71-4d67-adf6-8603a3f7c59d	Cell			Annotation (ROI)	Polygon	8417.5	7892.9	10.75	14.993	0.601	6.0397	2.5331	0.9238	220.4898	10804	25.7311	251	135	116	170.449	8352	33.9197	224	94	130	199.5102	9776	23.7742	233	141	92	68.25	30.4771	0.9233	10.5289	8.6776	0.3994	147.3636	61.2995	251	34	99.1927	53.0006	224	18	142.7782	42.5663	233	73	131.5089	54.9333	239	34	83.7434	42.777	201	18	130.4779	35.1142	210	73	0.1582
CMU-2.svs	1cf983b5-2d72-4b0f-8bde-9cd48eaf39dd	Cell			Annotation (ROI)	Polygon	8681.4	7891	15.25	23.2547	0.3544	10.6313	2.2766	0.9826	225.6119	15116	13.1252	253	201	52	124.1343	8317	16.1844	165	96	69	160.5522	10757	10.0413	188	144	44	53.75	32.0871	0.656	12.9544	6.1997	0.9018	203.5928	22.1147	253	142	105.2986	21.7977	165	62	145.9276	17.1624	190	109	194.013	18.0062	236	142	97.1039	18.6348	161	62	139.5649	15.6727	190	109	0.2914
CMU-2.svs	172e8407-b5c2-4145-abd3-d37166d2245e	Cell			Annotation (ROI)	Polygon	8559.6	7895.1	32	29.3911	0.4655	12.4823	3.6297	0.9676	228.6769	29728	19.9838	255	155	100	138.5615	18013	34.0285	221	82	139	169.2846	22007	26.6758	225	122	103	155.5	48.4068	0.8339	16.1835	13.6822	0.3425	160.2204	53.2637	255	49	85.2748	38.5042	221	27	129.2029	31.5384	225	70	142.2782	43.8716	241	49	71.3085	25.0799	144	27	118.6976	23.1935	179	70	0.1957
CMU-2.svs	d549874c-9de4-4d5d-b879-8c7bc6586705	Cell			Annotation (ROI)	Polygon	8585.5	7897.2	21.25	27.28	0.3588	12.179	2.9437	0.9797	225.7957	20999	21.9721	254	165	89	194.172	18058	39.3069	253	104	149	213.3333	19840	27.8495	255	148	107	201	56.255	0.7981	22.3105	11.2682	0.8685	166.8864	48.0278	254	36	114.8864	49.541	253	17	156.3309	36.8647	255	73	159.2455	45.1113	253	36	104.6025	40.6468	236	17	148.9372	30.969	244	73	0.1151
CMU-2.svs	b77b78c1-50c4-44c5-9574-54557d2b9caa	Cell			Annotation (ROI)	Polygon	8616.5	7897.8	27.5	32.0269	0.3369	13.4907	3.9207	0.9761	227.5385	26622	12.8711	254	189	65	121.5897	14226	22.3835	191	82	109	157	18369	17.7638	216	132	84	148.75	49.5669	0.7608	19.458	10.7027	0.8487	204.1567	19.3507	254	154	93.4183	20.8032	191	58	133.9983	17.7308	216	100	198.4928	16.1437	253	154	86.5942	13.3392	141	58	128.4265	12.4586	179	100	0.1876
CMU-2.svs	c48fa50d-b8e9-4dec-a2ab-84f7f2ee074f	Cell			Annotation (ROI)	Polygon	8775.7	7895.8	30.75	27.9031	0.4963	9.3983	5.7351	0.8419	230.5476	29049	14.7722	254	183	71	184.8889	23296	39.0704	252	109	143	204.6984	25792	26.2972	253	157	96	160.75	53.2362	0.7128	20.0194	12.4386	0.774	191.2167	38.0384	254	43	128.0759	44.3847	252	20	164.3978	33.9204	253	69	181.6865	35.7643	241	43	114.3096	33.2736	238	20	154.6327	27.8125	250	69	0.1902
CMU-2.svs	1616225d-418c-4a7a-a3c0-484751f5738a	Cell			Annotation (ROI)	Polygon	8526.8	7894	20.5	21.2205	0.5721	9.0374	3.0088	0.9475	224.2759	19512	13.9156	253	189	64	171.2529	14899	24.1498	231	118	113	200.6207	17454	17.3689	241	163	78	167.5	51.589	0.7909	19.0196	10.9748	0.8526	185.627	40.9711	253	23	109.844	38.0008	231	10	151.1248	31.0252	241	62	179.8891	40.5547	250	23	100.727	30.4794	192	10	143.7764	25.3562	213	62	0.1223
CMU-2.svs	0511de79-51c8-4199-a4d5-3ad98ca40999	Cell			Annotation (ROI)	Polygon	8672.6	7895.1	29.75	23.0555	0.7033	7.867	5.9796	0.5563	223.075	26769	14.4322	252	188	64	132.4083	15889	19.0305	191	97	94	167.4417	20093	14.6608	203	132	71	83.25	34.7111	0.8683	12.9055	9.0925	0.6429	207.1845	20.0588	252	136	119.0119	26.007	191	60	156.9702	21.3601	217	113	198.3565	17.0999	241	136	111.5694	26.4122	191	60	151.1528	22.2878	217	113	0.345
CMU-2.svs	7ebcdaec-e1ea-4666-8e2b-40624509290b	Cell			Annotation (ROI)	Polygon	8651.7	7894.2	18.5	19.942	0.5846	8.0668	3.9298	0.8739	233.1728	18887	19.8808	255	175	80	200.037	16203	35.5944	252	131	121	215.9877	17495	24.0096	255	163	92	63.75	31.9271	0.7859	11.9873	7.7853	0.7131	199.054	34.8355	255	111	130.5946	58.4912	252	40	164.9112	44.0747	255	95	183.5281	28.5493	254	111	98.9944	34.6874	251	40	141.6685	28.8769	225	95	0.2973
CMU-2.svs	86c0726f-69f6-4045-a7b4-32fbb7f401c2	Cell			Annotation (ROI)	Polygon	8760.9	7894.5	56.5	42.8713	0.3863	17.6047	6.2989	0.9542	239.7922	55392	11.3291	255	194	61	209.0779	48297	33.2965	253	109	144	222.1429	51315	22.9478	253	151	102	215.75	58.4719	0.793	22.6869	12.3801	0.824	205.5767	29.0276	255	132	133.7497	56.2037	253	48	166.2953	43.3576	253	94	193.1494	22.849	249	132	106.3899	33.0527	245	48	146.011	28.7454	248	94	0.261
CMU-2.svs	495dbef7-b8ca-4f3d-be89-5ac2555bb801	Cell			Annotation (ROI)	Polygon	8688.5	7895.7	20	17.6718	0.8048	6.2117	5.0364	0.4406	219.7012	19114	7.971	235	201	34	130.7241	11373	9.1164	151	101	50	166.5287	14488	6.8909	182	148	34	41.25	25.6724	0.7865	9.545	6.7286	0.6767	212.9529	12.7381	235	172	119.9882	15.6023	151	80	158.6353	12.5932	183	127	205.8795	12.9929	232	172	108.7349	12.8092	133	80	150.3615	11.9016	183	127	0.4816
CMU-2.svs	a9692346-4f71-47d7-856f-771eb8771b50	Cell			Annotation (ROI)	Polygon	8458.6	7895.6	9	11.7562	0.8183	4.698	2.7093	0.7987	216.8095	9106	9.1231	234	189	45	119.1667	5005	12.1573	151	99	52	160.619	6746	14.834	188	132	56	53.75	30.7441	0.7146	12.2336	5.6272	0.8933	202.0092	21.0946	246	128	112.5023	23.27	226	66	152.318	19.3502	221	108	198.4571	21.6152	246	128	110.9029	24.9815	226	66	150.3257	19.8075	221	108	0.1605
CMU-2.svs	8df31437-a982-4010-ab29-72eabfab8093	Cell			Annotation (ROI)	Polygon	8630.4	7896.4	27.25	27.0643	0.4675	11.2872	4.2872	0.9439	220.2432	24447	15.4545	255	173	82	117.8378	13080	18.8769	186	87	99	156.4054	17361	13.2606	198	135	63	139.5	48.3942	0.7485	16.8699	12.1261	0.7511	203.1957	21.276	255	110	108.3381	21.7545	196	70	148.6851	18.2999	224	111	199	20.4111	252	110	106	21.798	196	70	146.7849	18.8729	224	111	0.1945
CMU-2.svs	f1855041-a725-43b9-ae98-c78980e9cebe	Cell			Annotation (ROI)	Polygon	8744.7	7896.7	27	23.9335	0.5923	8.511	5.1855	0.7864	227.6552	26408	10.682	253	201	52	176.4828	20472	20.9357	231	123	108	201.6897	23396	15.7035	235	157	78	87.75	41.8605	0.6293	14.7262	10.5394	0.7331	204.9691	21.5679	253	126	128.2191	41.462	231	57	164.4803	33.3675	235	111	194.0042	16.2947	245	126	104.8917	25.7982	194	57	146.4958	23.202	215	111	0.3059
CMU-2.svs	bf7878d7-2316-4053-8927-12b3fdd01b9d	Cell			Annotation (ROI)	Polygon	8405.4	7897.5	22	23.2396	0.5119	9.0601	4.5159	0.891	232.1895	22058	18.1227	255	168	87	195.3895	18562	33.5151	253	124	129	216.2211	20541	22.1101	255	169	86	138.75	46.3158	0.8128	17.1989	11.9779	0.7811	195.7061	33.8487	255	107	137.8351	43.8416	253	52	174.8495	32.6059	255	97	188.2203	31.3791	255	107	126.0259	35.6072	245	52	166.3607	27.534	244	97	0.1623
CMU-2.svs	69797b85-1abf-4559-bfd9-b6a4d03cdc59	Cell			Annotation (ROI)	Polygon	8438.6	7898	26.5	27.6006	0.4371	10.7325	4.8961	0.9244	230.6396	25601	16.0764	255	189	66	194.2432	21561	27.7529	242	123	119	213.6487	23715	17.1574	239	154	85	119.75	51.0417	0.5776	18.4738	12.6076	0.727	199.617	28.325	255	109	137.1594	40.7277	242	54	173.0952	30.3231	239	81	190.3602	24.3282	252	109	120.1263	25.7064	199	54	160.9946	21.6438	217	81	0.2204
CMU-2.svs	4cc950cc-8a9f-43c3-89aa-968bbeaaaed2	Cell			Annotation (ROI)	Polygon	8478.8	7898.7	18.25	20.5485	0.5431	6.7531	4.3094	0.7956	228.6447	17377	18.1598	255	183	72	188.0789	14294	35.1317	255	118	137	209.2763	15905	23.7018	255	165	90	98.75	41.2959	0.7277	15.1041	10.6615	0.7071	195.2356	30.3165	255	131	132.3133	42.2381	255	44	169.9298	31.6722	255	99	187.3746	27.0883	254	131	119.1919	31.7956	232	44	160.6718	25.645	237	99	0.1808
CMU-2.svs	97e22571-9e37-4c83-994f-82871a8743fd	Cell			Annotation (ROI)	Polygon	8682	7897.8	11.75	17.2483	0.4963	6.328	4.0817	0.8403	228.434	12107	12.9266	253	195	58	157.6981	8358	19.4408	190	105	85	186.2076	9869	15.8106	214	142	72	45.75	24.6796	0.9439	8.2555	7.2717	0.4402	205.5784	24.2865	253	140	121.6432	32.3549	190	59	160.2378	24.8582	214	110	196.4015	21.5856	248	140	107.1667	24.1503	166	59	149.8106	19.6543	195	110	0.2745
CMU-2.svs	c0c1ae98-16f1-4733-8777-6997e8dbc7e1	Cell			Annotation (ROI)	Polygon	8814.7	7899.4	54.75	39.8003	0.4343	17.7494	4.5437	0.9756	234.4036	52272	18.7287	255	173	82	214.6233	47861	31.6266	255	117	138	224.1749	49991	22.0146	254	152	102	215.25	62.9282	0.6831	23.145	13.6649	0.8607	157.5723	64.4265	255	16	117.615	69.2272	255	6	154.496	52.3731	254	57	130.8847	52.0226	247	16	83.919	41.2572	234	6	130.2928	35.4057	234	57	0.2511
CMU-2.svs	2f0b6dbe-deb7-4f3a-a113-d0dfda12a97d	Cell			Annotation (ROI)	Polygon	8640.6	7899.5	14.75	16.324	0.6956	6.4838	3.2256	0.8679	219.9841	13859	19.0944	255	172	83	155.127	9773	30.5875	212	91	121	187.3333	11802	24.0711	230	133	97	113.25	43.7231	0.7444	16.4389	9.7437	0.8533	189.5153	28.4123	255	103	109.9498	32.4333	212	51	151.2271	27.8379	230	89	184.6557	26.5867	255	103	102.7443	26.3533	205	51	145.4684	23.7903	226	89	0.1282
CMU-2.svs	1b4f5d4a-af5c-4c79-91a7-5e12ccb48d52	Cell			Annotation (ROI)	Polygon	8447.7	7899.5	16	20.2789	0.4889	8.601	3.1368	0.9397	222.9429	15606	16.3848	252	179	73	151.1572	10581	30.9509	239	107	132	184.6143	12923	22.8665	248	142	106	105	41.4554	0.7678	16.5101	7.8179	0.8879	199.5896	24.613	253	116	112.3302	34.697	239	50	153.2995	27.7716	248	100	194.9718	23.3221	253	116	104.6525	29.955	237	50	147.1073	24.2711	244	100	0.1568
CMU-2.svs	2ae02703-6da8-4b93-a8c4-a9b48bc68068	Cell			Annotation (ROI)	Polygon	8596.4	7900.5	16	15.1142	0.8802	5.6206	3.8646	0.6855	216.2899	14924	13.6846	252	183	69	143.971	9934	25.191	233	108	125	178.4783	12315	16.7662	235	158	77	101	37.8028	0.8881	13.2601	10.5542	0.6342	184.2296	39.628	252	58	106.5753	33.4432	233	28	148.6321	26.5881	235	87	177.6458	40.0079	246	58	98.8958	29.5435	175	28	142.503	23.9649	203	87	0.1538
CMU-2.svs	a627753a-2930-47fd-b5a1-edcdead2c995	Cell			Annotation (ROI)	Polygon	8647.4	7899.8	11.75	14.6287	0.69	5.4687	3.0547	0.8767	219.44	10972	18.6965	255	170	85	153.44	7672	33.0449	249	105	144	185.26	9263	19.9559	235	148	87	62.75	36.6426	0.5873	14.9723	6.9343	0.9031	190.4528	30.4887	255	84	105.1378	36.7831	249	54	145.1772	32.1332	235	97	183.348	28.5737	244	84	93.299	26.5926	190	54	135.3529	26.4201	199	97	0.1745
CMU-2.svs	09307d1d-c420-4490-b508-479d8cfb3ed3	Cell			Annotation (ROI)	Polygon	8708.4	7898.2	20	18.9789	0.6977	7.7903	3.7712	0.89	219.506	18219	16.6955	252	187	65	128.3735	10655	20.7715	179	84	95	163.9518	13608	17.3788	200	112	88	96.5	39.9751	0.7589	16.3122	8.6558	0.8613	190.6298	35.005	252	50	97.8226	28.7421	179	18	139.365	25.0289	200	67	182.7974	34.5747	249	50	89.5359	24.7393	161	18	132.6961	22.5076	191	67	0.2006
CMU-2.svs	e6a60fcd-4676-42d8-9fb5-f6fdec40d3eb	Cell			Annotation (ROI)	Polygon	8655.5	7903.3	16.75	19.4121	0.5586	8.5801	2.8271	0.9475	225.493	16010	13.8903	255	198	57	140.0282	9942	26.3287	204	95	109	175.0563	12429	17.8677	216	144	72	73.75	33.9506	0.804	11.8154	9.3168	0.6196	205.5184	21.4994	255	128	117.806	29.0087	204	74	157.0836	24.182	219	119	199.2982	19.5869	249	128	110.886	26.2372	176	74	151.4868	23.1674	219	119	0.2311
CMU-2.svs	640a01d4-3d92-4ffc-8285-8668dc21a7e0	Cell			Annotation (ROI)	Polygon	8468.3	7902.3	28.25	30.4258	0.3835	12.9695	3.6655	0.9657	230.7521	26998	24.1554	255	139	116	187.7863	21971	44.7772	250	64	186	210.8803	24673	30.1059	255	132	123	139.25	44.7653	0.8732	15.6458	11.9334	0.4706	191.7166	36.7713	255	78	118.5722	45.7937	250	45	157.6025	34.8305	255	104	181.4302	32.3722	247	78	100.3333	22.9623	168	45	143.5631	18.6817	207	104	0.1992
